coordinate,k_rad_per_um,lambda_um,Rs,Rp,Ts,Tp,As,Ap,Psi_deg,Delta_deg
18450.0,11.592476891746337,0.5420054200542005,0.32296317802090724,0.011241757318058078,0.5727785214806357,0.874759441887229,0.10425830049845708,0.11399880079471292,10.568142356149208,112.86372074087969
18475.0,11.608184855014285,0.5412719891745602,0.3138669452543012,0.010148836347039085,0.5799350078242872,0.8752595575074189,0.10619804692141155,0.11459160614554198,10.193922728033703,111.25611328858697
18500.0,11.623892818282235,0.5405405405405406,0.3050478804920969,0.009108841137469258,0.5868400933118237,0.8757145674335158,0.1081120261960794,0.11517659142901493,9.803979424621273,109.5519199782551
18525.0,11.639600781550184,0.5398110661268556,0.29654083198039416,0.008122583058959939,0.5934651639338686,0.8761240305065247,0.10999400408573723,0.11575338643451538,9.397416662029183,107.74150790748192
18550.0,11.655308744818132,0.5390835579514824,0.2883808676285967,0.00719083803865887,0.5997815520456882,0.8764875351974951,0.11183758032571511,0.11632162676384605,8.973416803707229,105.81366475419227
18575.0,11.67101670808608,0.5383580080753702,0.2806029773941245,0.006314345489000338,0.6057607878987525,0.8768047001651545,0.11363623470712292,0.11688095434584511,8.531283800041534,103.75505097850078
18600.0,11.686724671354032,0.5376344086021505,0.27324175369794645,0.005493807280873531,0.6113748679551958,0.8770751747767105,0.11538337834685775,0.11743101794241595,8.070495797756298,101.54938649850229
18625.0,11.70243263462198,0.5369127516778524,0.26633105403582347,0.004729886764709477,0.6165965363425153,0.8772986395905927,0.11707240962166121,0.11797147364469784,7.590768254138571,99.17622536169995
18650.0,11.718140597889928,0.5361930294906166,0.25990365081396616,0.0040232078418800995,0.6213995751127741,0.8774748067999025,0.11869677407325974,0.11850198535821732,7.09212961383227,96.60907866664223
18675.0,11.733848561157878,0.535475234270415,0.25399087422660643,0.0033743540886992883,0.6257590983476865,0.8776034206354992,0.12025002742570712,0.11902222527580153,6.57501330671618,93.81248194335433
18700.0,11.749556524425827,0.53475935828877,0.24862225466478258,0.0027838679351818506,0.6296518446326456,0.8776842577277173,0.12172590070257183,0.11953187433710089,6.040373593500943,90.73730449054726
18725.0,11.765264487693775,0.5340453938584779,0.24382517166015183,0.002252249900594586,0.633056462041719,0.87771712742577,0.12311836629812922,0.1200306226736354,5.489840909651587,87.31303406623508
18750.0,11.780972450961723,0.5333333333333333,0.2396245166873744,0.0017799578876893536,0.6359537795615638,0.877701872074096,0.12442170375106176,0.12051817003821463,4.925949864479907,83.43466541998635
18775.0,11.796680414229673,0.5326231691078562,0.2360423772430942,0.0013674065373676175,0.6383270588586821,0.8776383672448568,0.1256305638982237,0.12099422621777556,4.352511583016986,78.93958542681328
18800.0,11.812388377497621,0.5319148936170214,0.23309774946662978,0.0010149666453686504,0.6401622204779678,0.8775265219260748,0.12674003005540246,0.12145851142855657,3.7752900270585616,73.5652438854649
18825.0,11.82809634076557,0.5312084993359893,0.2308062861567165,0.0007229646424178725,0.6414480389571389,0.8773662786648416,0.12774567488614463,0.12191075669274054,3.203350837389369,66.8692183579286
18850.0,11.84380430403352,0.5305039787798408,0.22918008637196238,0.0004916821391065856,0.6421763019476497,0.8771576136652689,0.12864361168038785,0.12235070419562455,2.651954811901456,58.07883371554088
18875.0,11.859512267301469,0.5298013245033113,0.2282275318957155,0.00032135553660522776,0.6423419292324193,0.8769005368408818,0.12943053887186518,0.12277810762251307,2.1489573549834136,45.846518942993825
18900.0,11.875220230569417,0.5291005291005292,0.2279531747278781,0.00021217570413886624,0.6419430484980225,0.8765950918213248,0.13010377677409934,0.12319273247453633,1.7474829422213796,28.156070639073647
18925.0,11.890928193837368,0.5284015852047556,0.22835767847807656,0.00016428772397648732,0.6409810258174191,0.8762413559133169,0.13066129570450435,0.12359435636270666,1.536431715213949,3.9379265509505434
18950.0,11.906636157105316,0.5277044854881267,0.22943781512785746,0.00017779070450660365,0.6394604499851211,0.8758394400159162,0.13110173488702148,0.12398276927957719,1.5945293532801772,337.543418712703
18975.0,11.922344120373264,0.5270092226613966,0.23118651716286806,0.00025273766178866337,0.6373890710699769,0.8753894884903101,0.13142441176715502,0.12435777384790125,1.893730518084478,316.10091677517715
